학교명,학교급구분,설립형태,소재지도로명주소,위도,경도,변경일자
서울신봉초등학교,초등학교,공립,서울특별시 관악구 양녕로6나길 1,37.48557635,126.9493909,2025-10-25
서울신구로초등학교,초등학교,공립,서울특별시 구로구 가마산로27길 69,37.49966003,126.8897631,2025-10-25
서울번동초등학교,초등학교,공립,서울특별시 강북구 오현로 204,37.62900012,127.0400394,2025-10-25
서울신목초등학교,초등학교,공립,서울특별시 양천구 신목로5길 11-6,37.51661098,126.8726408,2025-10-25
영남중학교,중학교,공립,서울특별시 영등포구 대림로31나길 17,37.49787218,126.8958365,2025-10-25
동북고등학교,고등학교,사립,서울특별시 강동구 강동대로 305,37.52024061,127.1394507,2025-10-25
도봉중학교,중학교,공립,서울특별시 도봉구 마들로 671,37.67088384,127.0458717,2025-10-25
상계고등학교,고등학교,공립,서울특별시 노원구 노해로 432,37.65272468,127.0554534,2025-10-25
대원국제중학교,중학교,사립,서울특별시 광진구 용마산로22길 26,37.56249279,127.0894181,2025-10-25
성동초등학교,초등학교,사립,서울특별시 광진구 자양로4길 63,37.53328137,127.089281,2025-10-25
서울성북초등학교,초등학교,공립,서울특별시 성북구 성북로 102-10,37.59405389,126.9987754,2025-10-25
서울흥인초등학교,초등학교,공립,서울특별시 중구 청구로6길 11,37.56087001,127.0145555,2025-10-25
상명초등학교,초등학교,사립,서울특별시 노원구 덕릉로 541,37.64872348,127.0669678,2025-10-25
서울갈현초등학교,초등학교,공립,서울특별시 은평구 연서로29길 31,37.61977964,126.9166834,2025-10-25
여의도여자고등학교,고등학교,공립,서울특별시 영등포구 국제금융로7가길 13,37.52288764,126.9350871,2025-10-25
서울성내초등학교,초등학교,공립,서울특별시 강동구 성내로3길 19,37.53135786,127.1225001,2025-10-25
세그루패션디자인고등학교,고등학교,사립,서울특별시 도봉구 시루봉로 53,37.65634868,127.0268766,2025-10-25
서울창서초등학교,초등학교,공립,서울특별시 서대문구 연세로5나길 30-3,37.55814305,126.9334809,2025-10-25
수락고등학교,고등학교,공립,서울특별시 노원구 동일로245길 143,37.68293167,127.053571,2025-10-25
서울중랑초등학교,초등학교,공립,서울특별시 중랑구 봉우재로6길 26,37.58966282,127.0755035,2025-10-25
서울방산초등학교,초등학교,공립,서울특별시 송파구 오금로27길 42,37.50955532,127.1210892,2025-10-25
화랑초등학교,초등학교,사립,서울특별시 노원구 화랑로 621,37.62878266,127.0889915,2025-10-25
서울강빛초등학교,초등학교,공립,서울특별시 강동구 아리수로93다길 1,37.57432025,127.1707749,2025-10-25
숭의초등학교,초등학교,사립,서울특별시 중구 소파로2길 10,37.55785307,126.9874816,2025-10-25
명일여자고등학교,고등학교,공립,서울특별시 강동구 명일로 350,37.54977633,127.1495815,2025-10-25
영훈초등학교,초등학교,사립,서울특별시 강북구 도봉로13가길 19,37.61468187,127.0280933,2025-10-25
서울망원초등학교,초등학교,공립,서울특별시 마포구 방울내로5길 28,37.56088948,126.9007631,2025-10-25
영림중학교,중학교,공립,서울특별시 구로구 가마산로27길 17,37.49721962,126.8906895,2025-10-25
신광여자고등학교,고등학교,사립,서울특별시 용산구 청파로 263,37.54289988,126.9694475,2025-10-25
서울항공비즈니스고등학교,고등학교,사립,서울특별시 강서구 방화대로34길 13,37.56921778,126.8170408,2025-10-25
서울영일초등학교,초등학교,공립,서울특별시 구로구 남부순환로105길 218,37.48564539,126.8838134,2025-10-25
창천중학교,중학교,공립,서울특별시 마포구 백범로1길 56,37.55498958,126.9392951,2025-10-25
혜화여자고등학교,고등학교,공립,서울특별시 강북구 인수봉로 127,37.63130842,127.013212,2025-10-25
서울매동초등학교,초등학교,공립,서울특별시 종로구 사직로9길 19,37.57749965,126.9669415,2025-10-25
서울광장초등학교,초등학교,공립,서울특별시 광진구 광장로1길 27,37.54854922,127.1017999,2025-10-25
한영중학교,중학교,사립,서울특별시 강동구 동남로 832,37.54914056,127.1577731,2025-10-25
서울매봉초등학교,초등학교,공립,서울특별시 구로구 고척로21길 55,37.50491523,126.8443653,2025-10-25
세종초등학교,초등학교,사립,서울특별시 광진구 군자로 114,37.5530111,127.0728646,2025-10-25
둔촌중학교,중학교,공립,서울특별시 강동구 진황도로61길 25-30,37.53083609,127.1463317,2025-10-25
누원고등학교,고등학교,공립,서울특별시 도봉구 마들로 849,37.68556896,127.0499327,2025-10-25
서울녹번초등학교,초등학교,공립,서울특별시 은평구 녹번로1길 1,37.60458339,126.9257463,2025-10-25
중암중학교,중학교,공립,서울특별시 마포구 월드컵북로38길 25,37.57243177,126.9035851,2025-10-25
이화여자대학교병설미디어고등학교,고등학교,사립,서울특별시 중랑구 망우로73길 56,37.6031324,127.1053324,2025-10-25
서울대명초등학교,초등학교,공립,서울특별시 강동구 상암로 271,37.54766615,127.1532897,2025-10-25
선정국제관광고등학교,고등학교,사립,서울특별시 은평구 서오릉로20길 19,37.61870451,126.9090316,2025-10-25
구현고등학교,고등학교,공립,서울특별시 구로구 경인로53가길 17,37.50220279,126.8744458,2025-10-25
서울신정초등학교,초등학교,공립,서울특별시 강서구 곰달래로31가길 27,37.53207171,126.8523579,2025-10-25
백운중학교,중학교,공립,서울특별시 도봉구 도봉로129길 50,37.65640592,127.0359041,2025-10-25
용문고등학교,고등학교,사립,서울특별시 성북구 고려대로17가길 46,37.58869033,127.0246608,2025-10-25
태릉고등학교,고등학교,공립,서울특별시 중랑구 신내로23길 36,37.61916383,127.0855576,2025-10-25
마곡하늬중학교,중학교,공립,서울특별시 강서구 마곡서1로 16,37.55812766,126.8209848,2025-10-25
경신중학교,중학교,사립,서울특별시 종로구 혜화로 74,37.59220227,126.999531,2025-10-25
서울행당초등학교,초등학교,공립,서울특별시 성동구 고산자로8길 6,37.55701913,127.0348734,2025-10-25
성서중학교,중학교,공립,서울특별시 마포구 성산로4길 42,37.5627873,126.9079522,2025-10-25
오산중학교,중학교,사립,서울특별시 용산구 보광로7길 17,37.52358051,127.0008872,2025-10-25
강일고등학교,고등학교,공립,서울특별시 강동구 아리수로98길 40,37.5638281,127.1779035,2025-10-25
서울세검정초등학교,초등학교,공립,서울특별시 종로구 세검정로9길 1,37.60346883,126.9609387,2025-10-25
명지고등학교,고등학교,사립,서울특별시 서대문구 명지2길 56,37.58491135,126.9270902,2025-10-25
서울원신초등학교,초등학교,공립,서울특별시 관악구 광신길 177,37.46719824,126.9272409,2025-10-25
서울등원초등학교,초등학교,공립,서울특별시 강서구 화곡로65길 90,37.55981354,126.850069,2025-10-25
강명중학교,중학교,공립,서울특별시 강동구 상일로12길 56,37.5554045,127.1750136,2025-10-25
은평메디텍고등학교,고등학교,사립,서울특별시 은평구 진관2로 57-57,37.63534652,126.9297048,2025-10-25
서울둔촌초등학교,초등학교,공립,서울특별시 강동구 양재대로88길 27,37.52624852,127.1374348,2025-10-25
봉림중학교,중학교,공립,서울특별시 관악구 장군봉길 72,37.48119817,126.9377027,2025-10-25
서울선사초등학교,초등학교,공립,서울특별시 강동구 올림픽로 837,37.55584691,127.128196,2025-10-25
염광메디텍고등학교,고등학교,사립,서울특별시 노원구 월계로45가길 9,37.63028445,127.0492646,2025-10-25
서울당현초등학교,초등학교,공립,서울특별시 노원구 동일로213길 52,37.64826016,127.0582136,2025-10-25
서울삼성초등학교,초등학교,공립,서울특별시 관악구 대학7길 52,37.46852204,126.9404929,2025-10-25
자운고등학교,고등학교,공립,서울특별시 도봉구 노해로69길 150,37.65902067,127.0506763,2025-10-25
화계중학교,중학교,공립,서울특별시 강북구 화계사길 63,37.63251806,127.0097091,2025-10-25
선사고등학교,고등학교,공립,서울특별시 강동구 고덕로25길 17,37.55631588,127.1357998,2025-10-25
한울중학교,중학교,공립,서울특별시 금천구 독산로50길 60,37.46240099,126.9071815,2025-10-25
서울디지텍고등학교,고등학교,사립,서울특별시 용산구 회나무로12길 27,37.53896942,126.9906121,2025-10-25
수유중학교,중학교,공립,서울특별시 강북구 인수봉로37길 40,37.6315652,127.0104838,2025-10-25
서울수락초등학교,초등학교,공립,서울특별시 노원구 동일로 1745,37.68450319,127.0551852,2025-10-25
오남중학교,중학교,공립,서울특별시 구로구 오리로9길 25,37.48705969,126.837249,2025-10-25
서울언남초등학교,초등학교,공립,서울특별시 서초구 헌릉로8길 42,37.45380928,127.0614475,2025-10-25
서울역촌초등학교,초등학교,공립,서울특별시 은평구 은평로3길 25,37.60158417,126.913928,2025-10-25
서울영남초등학교,초등학교,공립,서울특별시 금천구 문성로 62-15,37.47612262,126.9092099,2025-10-25
수도여자고등학교,고등학교,공립,서울특별시 동작구 여의대방로10길 73,37.49280146,126.9149071,2025-10-25
인왕중학교,중학교,공립,서울특별시 서대문구 세검정로4길 2,37.59427355,126.9484284,2025-10-25
서울등마초등학교,초등학교,공립,서울특별시 강서구 등촌로35길 12,37.54204371,126.8616672,2025-10-25
윤중중학교,중학교,공립,서울특별시 영등포구 여의동로3길 3,37.51897848,126.9241232,2025-10-25
서울고은초등학교,초등학교,공립,서울특별시 서대문구 모래내로 441,37.58500184,126.9439749,2025-10-25
한신초등학교,초등학교,사립,서울특별시 도봉구 노해로49길 69,37.65335584,127.0324273,2025-10-25
서울청운초등학교,초등학교,공립,서울특별시 종로구 자하문로 105,37.58592131,126.9692423,2025-10-25
경기상업고등학교,고등학교,공립,서울특별시 종로구 자하문로 136,37.58925853,126.9700571,2025-10-25
서울신도초등학교,초등학교,공립,서울특별시 은평구 진관1로 77-23,37.63296389,126.9291989,2025-10-25
고덕중학교,중학교,공립,서울특별시 강동구 동남로82길 94,37.56036661,127.1616435,2025-10-25
서울양목초등학교,초등학교,공립,서울특별시 양천구 목동로11길 30,37.52391851,126.8614719,2025-10-25
영도중학교,중학교,사립,서울특별시 양천구 목동중앙남로 27,37.53631557,126.8657711,2025-10-25
세현고등학교,고등학교,공립,서울특별시 강서구 허준로 227,37.56043066,126.8636211,2025-10-25
금호고등학교,고등학교,공립,서울특별시 성동구 금호로 118,37.5536215,127.0234338,2025-10-25
서울정목초등학교,초등학교,공립,서울특별시 양천구 목동중앙로3길 30-10,37.53652885,126.8700491,2025-10-25
용산철도고등학교,고등학교,공립,서울특별시 용산구 서빙고로 24,37.52430312,126.9673581,2025-10-25
강동고등학교,고등학교,사립,서울특별시 강동구 구천면로 572,37.54991665,127.1606683,2025-10-25
서울공연초등학교,초등학교,공립,서울특별시 노원구 동일로192가길 16,37.62754753,127.0745089,2025-10-25
서울등촌초등학교,초등학교,공립,서울특별시 강서구 등촌로39길 71,37.54761422,126.8579422,2025-10-25
배곧해솔초등학교,초등학교,공립,경기도 시흥시 서울대학로 150-17,37.36028995,126.7181156,2025-10-25
둔촌고등학교,고등학교,공립,서울특별시 강동구 명일로 140,37.53143258,127.1438087,2025-10-25
대일관광고등학교,고등학교,사립,서울특별시 양천구 신정이펜1로 11,37.51141377,126.8349067,2025-10-25
염광고등학교,고등학교,사립,서울특별시 노원구 월계로45가길 9,37.63028445,127.0492646,2025-10-25
광문고등학교,고등학교,사립,서울특별시 강동구 동남로 968,37.56046181,127.1585463,2025-10-25
성수고등학교,고등학교,공립,서울특별시 성동구 서울숲길 18,37.54734181,127.0382534,2025-10-25
서울명원초등학교,초등학교,공립,서울특별시 강동구 명일로 364,37.55128785,127.1505002,2025-10-25
서울신사초등학교,초등학교,공립,서울특별시 은평구 가좌로 275-2,37.5928019,126.9119832,2025-10-25
공항중학교,중학교,공립,서울특별시 강서구 방화대로 241,37.56217751,126.8149668,2025-10-25
서울당곡초등학교,초등학교,공립,서울특별시 관악구 보라매로2길 23,37.49016812,126.9303698,2025-10-25
서울등양초등학교,초등학교,공립,서울특별시 강서구 강서로56나길 140,37.56494704,126.8447602,2025-10-25
서울연은초등학교,초등학교,공립,서울특별시 은평구 백련산로2길 35,37.59051222,126.9251778,2025-10-25
명덕고등학교,고등학교,사립,서울특별시 강서구 강서로47길 34-10,37.55390749,126.8342914,2025-10-25
은평중학교,중학교,공립,서울특별시 은평구 갈현로17나길 12-1,37.61061869,126.9083472,2025-10-25
영훈국제중학교,중학교,사립,서울특별시 강북구 도봉로13가길 19,37.61468187,127.0280933,2025-10-25
서울한강초등학교,초등학교,공립,서울특별시 용산구 한강대로14길 9,37.52522655,126.965079,2025-10-25
연천중학교,중학교,공립,서울특별시 은평구 연서로41길 30,37.62754521,126.9258198,2025-10-25
대신중학교,중학교,사립,서울특별시 종로구 사직로 9,37.57310947,126.9612545,2025-10-25
신명중학교,중학교,공립,서울특별시 강동구 명일로24길 25,37.54181449,127.1492919,2025-10-25
서울개원초등학교,초등학교,공립,서울특별시 강남구 선릉로 29,37.48161842,127.0587363,2025-10-25
목운중학교,중학교,공립,서울특별시 양천구 목동동로 235,37.52700952,126.8730442,2025-10-25
국립전통예술고등학교,고등학교,국립,서울특별시 금천구 시흥대로38길 62,37.44637006,126.9064871,2025-10-25
서울명일초등학교,초등학교,공립,서울특별시 강동구 고덕로38길 8,37.5545536,127.1425911,2025-10-25
동북중학교,중학교,사립,서울특별시 강동구 강동대로 305,37.52024061,127.1394507,2025-10-25
서울우솔초등학교,초등학교,공립,서울특별시 서초구 양재대로2길 74,37.45709258,127.0192756,2025-10-25
서울노량진초등학교,초등학교,공립,서울특별시 동작구 장승배기로 160,37.51175038,126.9408242,2025-10-25
상일중학교,중학교,사립,서울특별시 강동구 천호대로219길 61,37.54858748,127.1708235,2025-10-25
동국대학교사범대학부속가람고등학교,고등학교,사립,서울특별시 광진구 광나루로36길 47,37.54192936,127.0869732,2025-10-25
한산중학교,중학교,공립,서울특별시 강동구 풍성로 251,37.52890274,127.1403034,2025-10-25
신반포중학교,중학교,공립,서울특별시 서초구 신반포로19길 26,37.50626532,126.9961146,2025-10-25
서울영등포초등학교,초등학교,공립,서울특별시 영등포구 경인로 756,37.51287942,126.899634,2025-10-25
서울어울초등학교,초등학교,공립,서울특별시 은평구 통일로 650,37.60656331,126.9350984,2025-10-25
한광고등학교,고등학교,사립,서울특별시 강서구 등촌로13길 110,37.53884371,126.857922,2025-10-25
서울신기초등학교,초등학교,공립,서울특별시 양천구 신정로 292,37.5113683,126.854213,2025-10-25
서울석관초등학교,초등학교,공립,서울특별시 성북구 돌곶이로22길 21,37.61102206,127.0583553,2025-10-25
추계초등학교,초등학교,사립,서울특별시 서대문구 북아현로11가길 7,37.56317672,126.9540593,2025-10-25
서울아현초등학교,초등학교,공립,서울특별시 마포구 굴레방로 6,37.5558319,126.9562422,2025-10-25
강빛중학교,중학교,공립,서울특별시 강동구 아리수로93다길 1,37.57434332,127.1707749,2025-10-25
성덕고등학교,고등학교,사립,서울특별시 강동구 구천면로 396,37.54996367,127.1419039,2025-10-25
서울도시과학기술고등학교,고등학교,공립,서울특별시 성북구 종암로 196,37.6078128,127.0330442,2025-10-25
재현중학교,중학교,사립,서울특별시 노원구 덕릉로82길 64,37.66126447,127.0807998,2025-10-25
서울금나래초등학교,초등학교,공립,서울특별시 금천구 시흥대로79길 37,37.45823,126.8962417,2025-10-25
신사중학교,중학교,공립,서울특별시 강남구 압구정로 123,37.52469784,127.0211914,2025-10-25
신길중학교,중학교,공립,서울특별시 영등포구 신길로28길 43,37.50201923,126.9154741,2025-10-25
예일디자인고등학교,고등학교,사립,서울특별시 은평구 연서로 117,37.6109459,126.9147928,2025-10-25
서울천호초등학교,초등학교,공립,서울특별시 강동구 구천면로 310-11,37.54771897,127.1365923,2025-10-25
서울고덕초등학교,초등학교,공립,서울특별시 강동구 아리수로82길 42,37.56129361,127.1660799,2025-10-25
동신중학교,중학교,사립,서울특별시 강동구 진황도로 72,37.53676952,127.1343666,2025-10-25
서울창동초등학교,초등학교,공립,서울특별시 도봉구 해등로16길 81,37.65536304,127.0448329,2025-10-25
광양고등학교,고등학교,공립,서울특별시 광진구 자양로3가길 31,37.52937892,127.0851823,2025-10-25
동대문중학교,중학교,공립,서울특별시 동대문구 사가정로 59,37.57452207,127.0519943,2025-10-25
서울금호초등학교,초등학교,공립,서울특별시 성동구 무수막길 69,37.55196497,127.0197434,2025-10-25
서울가인초등학교,초등학교,공립,서울특별시 도봉구 도봉로136다길 4,37.6594678,127.0429509,2025-10-25
노원고등학교,고등학교,공립,서울특별시 노원구 노원로 586,37.66180319,127.0540195,2025-10-25
서울상천초등학교,초등학교,공립,서울특별시 노원구 덕릉로 443,37.64628513,127.0578888,2025-10-25
서울교동초등학교,초등학교,공립,서울특별시 종로구 삼일대로 446,37.57500567,126.9881513,2025-10-25
한영고등학교,고등학교,사립,서울특별시 강동구 동남로 832,37.54913153,127.1577731,2025-10-25
용마중학교,중학교,공립,서울특별시 중랑구 면목로28길 18,37.5745074,127.0862687,2025-10-25
성신여자중학교,중학교,사립,서울특별시 성북구 북악산로 918,37.59462313,127.0231285,2025-10-25
서울금융고등학교,고등학교,공립,서울특별시 양천구 가로공원로61길 19,37.5376165,126.8256209,2025-10-25
신양중학교,중학교,공립,서울특별시 광진구 자양강변길 73,37.53365227,127.0634311,2025-10-25
대진여자고등학교,고등학교,사립,서울특별시 노원구 공릉로 438,37.64617362,127.0671966,2025-10-25
시흥중학교,중학교,공립,서울특별시 금천구 시흥대로38길 60,37.44629507,126.9050823,2025-10-25
서울세명초등학교,초등학교,공립,서울특별시 강남구 자곡로 55,37.4688571,127.0910759,2025-10-25
서울월천초등학교,초등학교,공립,서울특별시 도봉구 노해로70길 96,37.64804738,127.0517539,2025-10-25
개포중학교,중학교,공립,서울특별시 강남구 선릉로 9,37.48078757,127.0616268,2025-10-25
서울이문초등학교,초등학교,공립,서울특별시 동대문구 신이문로 16,37.60189649,127.064885,2025-10-25
해누리중학교,중학교,공립,서울특별시 송파구 송파대로37길 95,37.49824464,127.1021919,2025-10-25
내곡중학교,중학교,공립,서울특별시 서초구 청계산로7길 9-20,37.45200325,127.0544446,2025-10-25
우촌초등학교,초등학교,사립,서울특별시 성북구 성북로4길 52-1,37.59560791,127.0114325,2025-10-25
서울천일초등학교,초등학교,공립,서울특별시 강동구 구천면로 266,37.54436122,127.1334367,2025-10-25
서울묘곡초등학교,초등학교,공립,서울특별시 강동구 동남로79길 46,37.55871279,127.1530934,2025-10-25
서울돈암초등학교,초등학교,공립,서울특별시 성북구 동소문로13길 38,37.59371444,127.0131036,2025-10-25
서울양재초등학교,초등학교,공립,서울특별시 서초구 바우뫼로18길 14,37.47416538,127.0318861,2025-10-25
서울정심초등학교,초등학교,공립,서울특별시 금천구 독산로78다길 89,37.47199405,126.9082144,2025-10-25
서울인공지능고등학교,고등학교,공립,서울특별시 송파구 양산로 21,37.49175309,127.1423309,2025-10-25
서울위례초등학교,초등학교,공립,서울특별시 강동구 명일로 23,37.52231852,127.1394366,2025-10-25
서울우신초등학교,초등학교,공립,서울특별시 영등포구 신길로 190,37.50986472,126.9118637,2025-10-25
연희중학교,중학교,공립,서울특별시 서대문구 증가로 170,37.57958728,126.9187918,2025-10-25
서울천동초등학교,초등학교,공립,서울특별시 강동구 성안로 200,37.5410159,127.1378287,2025-10-25
서울성자초등학교,초등학교,공립,서울특별시 광진구 뚝섬로56길 7,37.53149357,127.0834083,2025-10-25
풍문고등학교,고등학교,사립,서울특별시 강남구 자곡로 152,37.47135959,127.0999634,2025-10-25
서울연광초등학교,초등학교,공립,서울특별시 은평구 연서로35길 37,37.62364876,126.923909,2025-10-25
서울강솔초등학교,초등학교,공립,서울특별시 강동구 고덕로97길 80,37.56186962,127.1802671,2025-10-25
서울하늘숲초등학교,초등학교,공립,서울특별시 구로구 오리로 1106,37.48418114,126.8416517,2025-10-25
서울고일초등학교,초등학교,공립,서울특별시 강동구 구천면로93길 20,37.55154262,127.1694101,2025-10-25
서울개현초등학교,초등학교,공립,서울특별시 강남구 선릉로 15,37.48078757,127.0616268,2025-10-25
환일고등학교,고등학교,사립,서울특별시 중구 환일길 47,37.55360652,126.9628021,2025-10-25
서울양원숲초등학교,초등학교,공립,서울특별시 중랑구 양원역로 95,37.60934379,127.1051943,2025-10-25
서울항동초등학교,초등학교,공립,서울특별시 구로구 연동로 178,37.47718813,126.8239832,2025-10-25
배곧라라초등학교,초등학교,공립,경기도 시흥시 서울대학로 255,37.3693389,126.7230306,2025-10-25
배곧라라중학교,중학교,공립,경기도 시흥시 서울대학로 255,37.3693389,126.7230306,2025-10-25
도선고등학교,고등학교,공립,서울특별시 성동구 마장로 156,37.56684395,127.0269957,2025-10-25
서울가락초등학교,초등학교,공립,서울특별시 송파구 송파대로37길 45,37.50002115,127.1076425,2025-10-25
서울응암초등학교,초등학교,공립,서울특별시 은평구 가좌로6길 20,37.58875319,126.9216161,2025-10-25
서울강덕초등학교,초등학교,공립,서울특별시 강동구 동남로82길 94-54,37.55954748,127.1604836,2025-10-25
서울해누리초등학교,초등학교,공립,서울특별시 송파구 송파대로37길 95,37.49824966,127.1021917,2025-10-25
서울일원초등학교,초등학교,공립,서울특별시 강남구 영동대로4길 20,37.48978808,127.0763669,2025-10-25
원촌중학교,중학교,공립,서울특별시 서초구 사평대로45길 10,37.5063251,127.0146997,2025-10-25
서울양동초등학교,초등학교,공립,서울특별시 양천구 오목로23길 24,37.52584826,126.8512402,2025-10-25
대영고등학교,고등학교,공립,서울특별시 영등포구 도림로86길 16,37.50366109,126.9058657,2025-10-25
서울한천초등학교,초등학교,공립,서울특별시 노원구 마들로 45,37.62070936,127.0692435,2025-10-25
서울태랑초등학교,초등학교,공립,서울특별시 노원구 화랑로51나길 31,37.62625056,127.0906031,2025-10-25
서울갈산초등학교,초등학교,공립,서울특별시 양천구 목동로 31,37.51237156,126.8702299,2025-10-25
서울문영여자고등학교,고등학교,사립,서울특별시 관악구 관악로 85,37.47290457,126.9509181,2025-10-25
서울동작초등학교,초등학교,공립,서울특별시 동작구 동작대로29길 214,37.49410161,126.9765088,2025-10-25
남서울중학교,중학교,공립,서울특별시 관악구 남부순환로172길 97,37.48213625,126.9210371,2025-10-25
서울양원초등학교,초등학교,공립,서울특별시 양천구 화곡로 16,37.53821733,126.8231052,2025-10-25
세륜중학교,중학교,공립,서울특별시 송파구 양재대로72길 41,37.50893314,127.1312464,2025-10-25
방산고등학교,고등학교,공립,서울특별시 송파구 오금로27길 18,37.50831315,127.1204696,2025-10-25
서울평화초등학교,초등학교,공립,서울특별시 송파구 송파대로26길 22,37.49156712,127.1228237,2025-10-25
서울영림초등학교,초등학교,공립,서울특별시 영등포구 시흥대로173길 14,37.48734601,126.9025393,2025-10-25
독산고등학교,고등학교,공립,서울특별시 금천구 문성로 64,37.47621872,126.9109732,2025-10-25
서울중목초등학교,초등학교,공립,서울특별시 중랑구 동일로 665,37.59008735,127.0793361,2025-10-25
선유중학교,중학교,공립,서울특별시 영등포구 선유로 213,37.53328647,126.8943293,2025-10-25
서울상월초등학교,초등학교,공립,서울특별시 노원구 동일로221길 27,37.65865224,127.05698,2025-10-25
서울중화초등학교,초등학교,공립,서울특별시 중랑구 신내로7가길 22,37.60292163,127.094065,2025-10-25
봉은중학교,중학교,공립,서울특별시 강남구 영동대로128길 59,37.51897667,127.0623894,2025-10-25
방산중학교,중학교,공립,서울특별시 송파구 오금로29길 31,37.50937287,127.1218756,2025-10-25
단국대학교부속소프트웨어고등학교,고등학교,사립,서울특별시 강남구 도곡로64길 21,37.49562483,127.0577682,2025-10-25
서울봉화초등학교,초등학교,공립,서울특별시 중랑구 신내로15길 110,37.61357623,127.0924085,2025-10-25
서울신구초등학교,초등학교,공립,서울특별시 강남구 압구정로18길 28,37.52336057,127.0239924,2025-10-25
